,compound name,smile formula,EI99,Recipe,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
106,ethylene glycol dimethyl ether,COCCOC,0.009933506,0.045023624,-1.799054663,1.963920642,-0.111019455,-3.437361287,-0.562841128,-0.397412187,-0.478732898,-1.292962443,-0.226694486,-3.292696491,-3.135546442,0.311042369,2.608919562,0.570050207,2.849155366,2.377653527,0.446335899,-0.660077673,1.170209298,0.232999285,-0.863580554,1.459108123,-3.059326452,0.2974998,-1.097420452,0.412976868,2.182184021,-0.72306526
197,vinyl chloride,ClC=C,0.003461592,0.028157207,-5.350968872,-1.888818897,0.711721389,0.643838105,-0.191447459,-0.729341976,-0.92950639,-0.474719249,0.009008009,0.958779887,-0.436590898,-0.15016833,-0.28648524,-0.320747241,0.176497682,0.021128008,0.223286792,-0.689325112,0.763200073,0.308109071,0.369206203,-0.468148396,-0.154139047,0.010632397,-0.23784641,-0.169731184,-0.100742304,0.438665013
168,phthalic anhydride,O=C1OC(=O)c2ccccc12,0.015823899,0.049112857,4.456825298,-0.187008001,-1.301997028,-0.189863633,0.779437007,6.428854345,-1.46293348,-2.011923765,3.510818295,-1.176169204,-0.682526071,0.274040277,1.437837125,0.95435205,-1.51076331,1.059187131,-3.085797903,-1.251967067,3.044253985,0.210311673,-2.410587474,-0.924832894,1.443201833,-0.380719615,1.311938308,1.271125176,-0.587823464,0.334505164
138,bromopropane,CCCBr,0.019815926,0.095199572,-3.769971006,-2.076317936,1.954917867,-1.612895353,-0.100513012,-1.389909013,0.685657722,-0.353298835,-0.813397832,0.646620507,-0.554721321,0.581368897,-0.296908223,-0.14306125,0.092308131,-0.461413033,0.71909791,-0.27413855,0.022611754,-0.192450318,-0.016313669,-0.496225034,-0.713497941,0.225641999,-0.228211429,-0.194572562,-0.032795238,0.075132154
36,atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0.042897423,0.15979631,7.903863764,1.787021718,-0.934801597,1.237858081,9.646285167,-5.661552055,5.772796099,-0.727992327,-3.744280781,-1.02370768,-1.762314053,-6.474290102,5.350605155,-1.108875999,-2.186587168,-4.034378138,-1.373580364,1.784463812,0.777812998,0.75967931,1.097193035,0.882881144,1.153665339,-0.372445265,2.352620257,0.101562796,1.250814658,-2.548179735
6,"2,6-di-tert-butylphenol",CC(C)(C)c1cccc(c1O)C(C)(C)C,0.012937532,0.012937532,9.573377484,-5.57518463,-2.144912691,-2.485597966,-3.968916966,-0.949497184,2.793642369,1.641626952,0.086196803,1.054486716,1.717384493,1.174499697,1.025543313,-1.932233878,-0.774596453,-1.03973821,-2.39672271,1.266547192,-1.834036767,0.050679811,-0.891003443,-0.440906749,-0.286642635,-0.32909895,-1.13435516,0.109280296,-1.075460569,-1.504870238
135,methane sulfonic acid,C[S](O)(=O)=O,0.01522912,0.022304578,-2.369575832,2.816221154,1.248634435,1.95908137,-1.05715814,1.386788327,0.426038228,0.588578706,0.17011114,-0.908160568,-0.894476083,0.253841091,-1.011794641,0.276886828,-0.258099899,0.384507341,-0.019692772,4.079800531,0.141309807,-0.322370224,-0.039126445,-0.1963006,-0.572095569,-0.585657516,-0.232999686,0.311169324,1.144511335,1.83818613
184,toluene,Cc1ccccc1,0.003804438,0.027398818,-1.114524621,-4.614468021,-1.406733671,0.305144414,-0.461250303,-0.06786416,0.359780728,-1.06196604,-1.484756256,2.320427351,-0.575571463,-0.454658708,-1.322193338,2.475142832,0.683687805,0.550483066,-2.034997816,-1.352152612,0.557761789,1.287098346,-0.341700743,1.410779937,0.047524356,-0.135688751,0.220829812,-0.655010225,-0.19486478,1.006073548
58,chloroacetyl chloride,ClCC(Cl)=O,0.029898391,0.084072376,-2.530883093,0.545005362,2.796098305,1.054206263,0.171549806,-0.27125665,-1.984628961,-0.956915658,0.790312752,-0.537690742,-0.23985561,-1.126100364,0.179771108,-2.2421221,0.213021089,-0.632876754,0.293826562,0.062882468,-1.436805356,0.155653434,-0.311638944,-0.490313934,0.179337525,0.391198776,1.94290027,-0.011545966,-1.014308035,0.912154522
39,benzaldehyde,O=Cc1ccccc1,0.023361182,0.097647599,0.722609878,-2.489387161,-1.936647225,0.833257981,-1.409809769,1.841460864,-0.792242434,-1.957196138,1.237566409,0.675990242,-0.501101705,-1.827654651,-0.873256268,1.08935047,-1.423748782,-0.033825519,0.265913957,-1.220118925,-1.756445253,0.529883647,2.470150128,0.278854723,-0.003063538,-1.731163029,-0.782606893,-0.253731425,-0.612121393,0.137323868
215,propane,CCC,0.005011208,0.019749252,-5.70807475,-1.885969945,-0.132875546,-1.560289343,-0.516452093,-0.722037695,0.874706303,-0.220663399,-1.143599502,1.107809054,0.162341642,0.385697577,-0.340969521,-0.243851099,-0.351150284,-0.077530111,0.349134011,-0.309301418,0.384652894,0.105617906,-0.165854873,-0.38265822,-0.991537205,0.169747288,0.173603384,-0.183084682,0.178067431,-0.288609133
183,tetrahydrofuran,C1CCOC1,0.030157956,0.13043164,-3.104372995,-0.94216612,-0.119674947,-3.689603251,2.464050993,2.399527758,-0.294790742,2.474744673,-0.649418986,0.036736938,-1.199340237,1.49087409,0.750106859,0.165654882,0.526139297,-0.222433005,-0.057174992,-0.205964259,-0.846268905,-1.032902849,0.7985988,0.196949058,0.501250519,0.131053658,-0.130475841,-0.570206608,0.060459458,0.021376551
102,ethylene bromide,BrCCBr,0.022474656,0.11687151,-2.954093507,-2.186813235,3.84890536,-1.169265679,0.550545054,-2.024436451,0.050002826,-0.343603847,-0.158769315,0.379979212,-1.551984286,0.567775044,-0.244695996,0.12196807,0.768265441,-0.497410151,1.252922014,-0.423622519,-0.384682415,-0.212345945,-0.016720032,-0.455127821,-0.488962514,0.397289866,-0.71562514,-0.441496821,-0.24929106,0.276896114
177,propylene oxide,CC1CO1,0.022569162,0.093924478,-4.193812827,-0.520499617,-0.069061504,-2.949361309,2.211503788,2.157392274,-0.907795412,2.555254187,0.01737678,-0.338777888,-1.169955832,1.367275799,0.68053607,0.348516603,0.478123139,0.309154146,-0.64209422,-0.305791636,-0.911383209,-0.478925543,-0.279205396,0.17483954,0.194229497,-0.353684025,0.00715242,-0.583631664,0.484586374,-0.442004921
71,cyclohexanol,OC1CCCCC1,0.013717655,0.054291649,-0.408948075,-1.138367173,-0.396695342,-3.766882988,0.455955831,0.627512498,1.032030063,2.187260856,-0.937215541,-0.372468025,1.624301325,0.517895028,-1.594450155,-0.317169168,-1.231955319,-1.095464327,-0.820183639,0.458970298,-0.532312534,-0.967737877,-0.399152297,-1.250581197,-0.150734426,-0.084812302,0.157138529,-0.643009591,-0.191612082,-0.230811087
167,phosphoryl chloride,Cl[P](Cl)(Cl)=O,0.029769743,0.094146394,-1.760453084,-1.15124564,5.797721048,2.194822247,-0.244488752,-0.949071617,-0.683456771,-0.331248853,1.086818991,0.233722876,-0.878581717,1.023049786,-0.255657678,-0.882868652,-0.678053177,-1.118303307,-0.969855593,1.521298982,1.32118748,-0.259092354,0.938315921,0.157708691,0.627823466,0.645917567,-1.330114658,-0.007027282,-0.926697589,-0.559399101
12,4-methyl-2-pentanone,CC(C)CC(C)=O,0.015575556,0.081966723,-0.206225848,-0.552454078,-0.51401367,-1.973153906,-1.260033176,1.076964411,0.828020822,-1.628499987,0.135663848,-0.641210864,2.012088562,-0.366933474,-0.338954447,-0.751402964,-2.08925883,-0.479344516,1.044345397,0.570528374,-1.320458241,-1.065390432,-1.28870398,1.767109023,0.269567171,1.850114925,-0.044786965,-0.88602028,-0.565230782,-1.136834551
37,azodicarbonamide,NC(=O)N=NC(N)=O,0.10632506,0.29208675,1.106602881,5.920111098,-2.204350565,5.041137915,7.35012844,0.012762632,6.594950402,-7.304764734,10.70875712,1.427413084,10.61551866,7.390698091,-0.070111721,2.280306381,6.698210574,-2.03276773,0.311189457,-2.949553353,-0.740555597,-0.094353822,1.855720584,-0.43871366,-2.181319413,2.420466104,-0.330071191,-0.10849418,0.009804088,1.765108
44,boric oxide,O=BOB=O,0.032497231,0.050807276,13.03078173,-7.090028215,-5.880478072,0.837244663,-5.441061017,-1.334037067,0.718543431,4.855870615,3.282652759,1.686587745,0.091641289,0.684481872,3.286804824,-1.414989772,1.451303224,-1.661805653,-0.139266367,1.367403001,-0.479259737,1.24552955,-0.471721815,0.736574486,-0.453796751,-0.206778488,0.39119398,-0.911750736,-0.552441855,-0.009801487
50,butyl acetate,CCCCOC(C)=O,0.017192464,0.07504165,0.759893258,1.295981304,0.376113711,-3.176499016,-1.604685866,1.133845114,0.755137734,-2.345641538,-0.430709003,-1.848595811,-0.154850188,0.995581231,1.246654984,-0.94954297,-0.930329771,0.156365726,-0.574095489,0.468697653,-0.225946383,-0.144594437,0.281976267,-0.468570456,1.130213995,-0.213544762,0.060450109,-0.559771139,-1.026009751,0.280286813
161,perfluoropentane,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.040460437,0.29164842,5.751588505,4.534921382,15.05658697,11.10618479,-5.91676966,8.551902943,14.68772163,7.113085234,-3.53038602,-3.171317825,0.827600877,-2.291981421,2.092664286,2.061908393,1.060479352,0.606030637,1.280537079,-1.964350666,-1.46624549,1.267595727,-0.496868354,1.3207334,-1.496373589,-0.956991354,0.722299371,-0.043139787,-1.040021313,0.293651873
192,trifluoromethane,FC(F)F,0.041824194,0.15065239,-4.963174932,0.82805644,3.24264653,3.407332397,-2.005347346,2.419127919,3.25909456,1.789835173,-0.452856305,-0.658881212,-0.299084257,-0.487996704,0.494374013,0.491370651,0.139819242,-0.113432239,1.254441428,-0.179412369,-0.301591534,-0.317586885,-0.289404862,-0.069500935,-0.007049849,-0.235724147,0.210055098,-0.476012559,0.079108957,-0.335615302
59,chlorodifluoromethane,FC(F)Cl,0.034884816,1.3209287,-4.557370442,0.022230508,3.581614785,2.617586044,-1.501090178,1.385035503,2.069905048,1.106427588,-0.108616499,-0.507411197,-0.177567161,-0.400553053,0.204365326,-0.130324468,0.164558809,-0.266653739,0.898807498,-0.074248939,-0.307292905,-0.46947621,-0.304729784,-0.235385474,-0.067466578,-0.087416593,0.094297853,-0.341757045,0.180289131,-0.220869448
121,hydrogen peroxide,OO,0.017137456,0.028535667,-6.264994489,0.965567882,-1.029490909,1.142487763,0.21445488,-0.844240162,-0.675867429,0.655497742,0.512928619,1.501679761,-0.933142879,0.823757694,-0.408173075,0.844706049,-0.501766827,0.568513524,2.142258264,-0.455623138,1.92199759,1.916874806,0.52899861,0.135196517,0.659811594,-0.460140357,0.772062122,-0.870301681,-0.912388677,-1.462374581
72,cyclohexanone,O=C1CCCCC1,0.02149676,0.086926006,-0.058905558,-1.349327719,-0.231161961,-3.468891594,0.264971619,2.977016276,0.517363248,-0.058180905,0.042857689,-0.277564328,0.822857999,0.526851187,-0.23669996,-0.801525594,-2.969651245,-1.207551816,1.62062044,0.28304506,-1.539157001,-1.95206211,-0.545005442,0.910872222,1.161160204,1.686956822,0.247500934,-2.084945794,-0.844030651,-1.006715939
65,chlorotoluron,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,0.037670892,0.13788214,8.298317509,-1.11998905,-0.6396431,1.401724176,4.256669398,0.15523407,2.252748594,-4.321501141,0.721902567,-0.441200725,2.199689929,-2.281226842,1.043522722,1.895101999,4.697398973,-2.466494528,-0.498226249,-0.979405507,0.921387827,-3.386928518,0.351665829,2.509319026,0.880787136,-2.1620626,0.188194032,-0.157296617,0.008368113,-1.207666259
48,butane,CCCC,0.00305291,0.016374605,-4.601197628,-2.103251712,0.030055996,-2.175323803,-0.702232744,-0.736864123,1.359390672,-0.306568713,-1.663798474,1.125588829,0.642676097,0.456728771,-0.462408239,-0.479844539,-0.469959536,-0.087207694,0.113737492,-0.418019309,0.576464454,0.168957787,0.036134044,-0.575758375,-1.160187873,0.165588289,0.106055406,0.012455948,0.159184409,-0.129068916
61,chloronitrobenzene,[O-][N+](=O)c1ccccc1Cl,0.021526319,0.083340525,3.979380236,-1.947995447,-1.924247766,5.281716756,0.821200513,1.183092996,-2.413996099,-1.155538247,-4.229424604,-2.280776447,-0.468479527,1.433833977,-2.882896949,-1.147161179,1.020031775,-0.395130755,0.050977714,-0.137861015,0.010313501,-0.74158082,0.415803992,-0.180247009,-0.412173077,-0.453212874,-0.520652227,0.292616817,-0.373650154,-0.326200895
157,p-nitrophenol,Oc1ccc(cc1)[N+]([O-])=O,0.017527348,0.074357209,4.663477264,-1.183027113,-4.865589166,4.971174746,-1.308994705,0.445822048,-1.720709797,1.761517728,-2.579839434,-1.780560332,-0.961025609,3.456915077,-0.613608646,-1.937675899,1.597384969,-2.893678781,1.287409858,1.229718227,0.444030312,1.126389045,1.12679789,-0.103356008,0.138585192,0.95443765,1.08560222,0.158320455,0.684316678,0.513892548
90,dipropyl amine,CCCNCCC,0.025710953,0.11497019,-0.75899795,-0.6168261,-0.163078021,-3.574388074,0.846062695,-2.464652537,3.254575407,-0.342540055,-2.203642589,0.624275873,0.292777808,-0.138484146,0.287827498,-0.506253664,-0.073341467,-0.883593559,0.591301042,-0.076205148,2.705353467,-0.38067448,1.569430423,-1.058083854,-0.507824587,-1.788809082,1.123851844,0.968418203,0.07212815,-0.891663971
202,sulfamic acid,N[S](O)(=O)=O,0.0204945,0.043384606,-2.730950697,3.841382466,0.910479062,3.629172124,0.112503653,0.028589464,1.789507192,1.017903959,2.392830615,0.774705089,0.309431681,1.899787231,-0.329255798,0.889596861,-1.364809368,1.822962983,-1.01586072,1.843095559,1.80906876,0.666071557,0.413642542,0.430934945,1.634797143,-0.293448508,-0.749916608,0.403721803,0.309492797,0.196572524
79,dimethyl carbonate,COC(=O)OC,0.011067301,0.042216748,-1.673591507,3.377332178,0.045562727,-0.979608629,-1.260630634,1.533213586,-0.572928289,-1.745967002,0.900165778,-3.001018215,-2.024038316,1.650681116,2.600489572,0.47253474,0.933507987,0.88526038,-1.984932932,-1.032480274,0.973254428,0.336029024,-0.367755457,0.120145127,-2.969459491,0.52634722,0.364454902,0.911456293,2.312105434,-0.711082169
152,o-chlorobenzaldehyde,Clc1ccccc1C=O,0.041207205,0.16151758,2.270557534,-2.858149988,0.066277036,1.128981479,-0.586966164,1.400736947,-2.13226389,-2.02181867,1.5352933,-0.321338777,0.140756418,-2.38270179,-0.946177019,0.729351412,-1.860885997,0.162130291,1.150246508,-1.909558719,-0.244631617,-0.311478711,1.716323303,1.493189962,-0.529246566,-2.452640467,-1.501435544,-0.121850959,0.893195224,0.268461703
190,triethyl amine,CCN(CC)CC,0.012823233,0.0585564,-0.929123946,-0.892939301,0.328782107,-3.129834157,0.479750804,-1.661476591,1.920501014,-0.234577282,-2.543633295,1.004265374,-0.040752775,0.194623952,0.329183431,0.203838051,0.324027562,-0.965037812,0.054061556,-0.275596085,0.470213555,0.638836517,0.509317015,-0.491311114,-1.795399928,0.520531343,-0.393635602,0.524173752,-0.061070955,0.456078204
66,citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,0.14576222,0.62824255,7.421430864,11.49063402,1.083192971,0.493659598,-2.538057602,0.41272408,-1.816192221,0.981023642,0.668262961,5.395205295,0.851860166,1.104799802,-1.510789052,0.506546828,-1.832352753,-0.175724114,-2.390346984,-1.635467251,0.352037709,-1.251693608,-1.06080258,-0.679138469,0.533701096,-0.031163399,0.488204186,1.045356065,2.557410485,-1.046688084
182,tetrafluoroethane,FCC(F)(F)F,0.052334521,0.13851513,-2.9149054,1.51316303,4.579738946,4.022877368,-2.418463205,3.130973774,4.005461675,1.889232071,0.000415994,-1.31400367,-0.118186246,-0.879751229,0.383898396,0.979867676,-0.162202462,-0.620868324,1.226557218,-1.453503272,-0.628853783,-0.941298149,-0.47179547,0.154087769,-0.024546609,0.046775384,0.015824919,0.738180227,1.802656928,-0.063254992
204,"1,1-dimethylcyclopentane",CC1(C)CCCC1,0.008518378,0.026183073,-0.87486786,-3.802316145,0.232849894,-4.244595357,1.181791624,0.959714123,2.187231729,1.134360986,-2.372178288,1.413024092,2.27362393,1.824003687,-1.137748156,-0.683711355,-1.284415701,-0.35589564,-0.896963158,0.206833211,0.361734191,0.419234452,-0.665114108,-0.269062284,-1.389419586,0.299629599,0.227193836,0.171515222,0.325987699,-0.743192244
82,dimethyl sulfate,CO[S](=O)(=O)OC,0.014976803,0.028118919,-0.32052302,3.79844656,2.215519955,0.688815408,-1.593183539,1.273350863,0.745244889,0.400027049,-0.066877593,-0.977034381,-1.874194769,1.225472292,0.650223466,1.302274663,-0.305882519,0.115574759,-0.501909428,2.016754754,-0.681694528,0.346775384,0.588052914,-0.196932615,0.456996457,0.160151891,-1.535769009,-1.142817161,-0.893876415,0.289694605
188,trichloromethane,ClC(Cl)Cl,0.008935893,0.065216512,-3.942251413,-1.856633365,4.71301597,0.956131542,0.095418423,-1.446893824,-1.468620363,0.319870067,0.264199088,0.187892839,0.676885951,-1.311437933,-1.005801758,-2.19018274,0.600750997,0.385516527,0.158457931,-0.861096553,0.061608858,-0.388701241,0.567224867,0.363726797,-0.612772468,0.962347068,0.042069949,-0.059061754,1.433569366,-0.25106448
118,hydrazine sulfate,NN.O[S](O)(=O)=O,0.041413414,0.11441408,-0.629697693,5.949104702,0.009811124,3.826885873,1.939367928,-2.324750898,3.093900606,1.654842977,3.558004457,0.934540873,0.3894514,3.793584172,-2.160619451,0.160926481,-2.287751739,5.021137675,1.995112484,3.991338183,2.189499497,2.130705887,0.869606722,1.939276106,1.423126907,-1.759993858,0.956813259,-0.759399225,-0.8337368,-0.981557354
101,ethylamine,CCN,0.013958958,0.057227749,-5.234732235,0.257099785,-1.179288746,-0.355385562,0.989162412,-2.017619417,1.212662037,0.201541608,1.034619047,0.661485203,0.143193705,1.103872044,-0.658144313,-0.044525798,-0.11308126,1.607504446,0.854497846,0.475825,-0.526936959,-0.272495309,-0.092755148,0.291807882,0.14382899,-0.226627241,0.387921996,-0.958743267,0.179510073,-0.674365383
126,isobutyl acetate,CC(C)COC(C)=O,0.017569216,0.077135089,0.54220674,1.286533151,0.00384803,-2.309897307,-1.15576787,1.331513463,0.552344543,-2.511219788,-0.199675759,-1.710560686,0.654657975,0.910048456,0.930830064,-0.761453883,-0.427305913,0.616537572,-0.911933375,1.127761985,-0.462924547,0.665843538,-0.496089198,0.678002363,0.72389883,0.180365284,0.182090971,0.122493158,-0.896085222,-0.695555753
30,alpha-naphthol,Oc1cccc2ccccc12,0.023353084,0.06646991,5.855260071,-6.411706,-4.491959395,1.734726518,-2.617626063,1.275974692,-0.255574501,2.2363012,3.212958454,2.284060792,-1.641851033,-2.182438168,0.668866611,2.110760299,2.140628185,2.178061039,-0.161906873,2.299633865,-1.516208036,0.752990619,2.32548152,-2.376193709,0.900469743,2.90741896,0.093091815,0.12579621,1.314562548,-1.03755608
145,methylchloride,CCl,0.007954146,0.054844445,-6.460462353,-1.291173908,1.02666277,-0.272068588,0.171428929,-0.756814205,-0.572546561,-0.00464158,-0.22325768,0.589719665,-1.081057486,-0.125692324,-0.019599662,-0.5802133,1.10814044,-0.049072822,1.851814144,-0.812339296,-0.33660991,-0.090322418,-0.365765644,-0.448412739,-0.214829979,0.372477416,2.113827289,0.418383535,-0.756539824,0.054955958
89,dioxane,C1COCCO1,0.019432964,0.095136182,-1.99430732,1.00722002,0.33042927,-4.161380349,2.435748673,1.724933487,-1.431823033,2.715506113,0.085617136,-1.500387794,-2.664806948,1.954285033,1.51385088,1.330041592,1.674633626,1.222213974,-0.735967581,-0.616422549,-1.954258583,-0.306756599,0.303828403,0.175137875,0.702727177,-0.274185673,-0.410563745,-1.724359133,0.072975294,-0.506187808
179,styrene,C=Cc1ccccc1,0.012719724,0.056166543,-0.05908825,-4.72705144,-1.671152928,0.323031526,-0.906380401,0.431004651,0.521611154,-1.105391959,-0.070205054,2.587993092,-1.121229162,-2.140904439,-1.147723605,2.362366433,1.036831158,2.35689087,-1.261815554,0.133804418,-0.635758374,1.124397276,1.582994623,-1.666182069,-0.262930761,1.534686539,-0.146460439,0.879344848,-0.178817469,-0.313111178
193,trimesoyl chloride,ClC(=O)c1cc(cc(c1)C(Cl)=O)C(Cl)=O,0.036184854,0.15432539,9.142039556,-0.667436181,3.312267306,1.687620841,0.593683957,2.188740573,-2.857688385,-3.518378243,0.427144244,-0.756057759,0.436533592,-0.766900582,-2.346818868,-2.756716571,-1.124769269,-1.270701759,0.397533162,2.921280567,1.046656679,0.063720563,1.348238238,-1.161716764,-2.174475446,-1.017979287,2.550264355,-1.477516742,-1.209319376,2.595420735
32,aniline,Nc1ccccc1,0.031759771,0.10224804,-0.314141062,-2.375844197,-3.223884579,2.712702052,1.686404769,-1.621347365,1.506553339,-0.119460212,0.441359725,0.809377397,-1.994474284,-0.375204186,-0.957795786,0.008282389,-0.418325627,3.065518359,-1.54819661,-1.844407779,-1.543056506,-1.658981941,0.101228179,-0.75025897,0.226025912,-0.323165884,-1.342457328,0.672144038,-1.876301916,-0.030377665
134,methacrylic acid,CC(=C)C(O)=O,0.032937218,0.12143389,-1.519323699,2.283466223,-0.310264502,0.708425169,-1.334472601,0.715724662,-0.713002217,-0.76268649,0.275355266,2.149395504,0.170251024,0.31607201,0.120173224,-0.11194593,-0.469592917,-0.86429127,-1.105126866,-0.497616076,0.170868522,-1.363839911,-0.867446854,-1.056679776,0.658229682,-0.283214346,-0.347774968,0.523397289,1.038355811,0.623729049
169,phthalimide,O=C1NC(=O)c2ccccc12,0.022862488,0.070836498,5.254620851,-0.756966064,-2.484697665,1.05826989,3.933424355,4.865429971,-0.759029005,-1.97541405,2.332273612,0.156516208,0.192590947,-1.985500909,-1.101952377,0.065949344,-0.172081748,-0.935635357,1.613004661,2.791094733,2.59042799,-0.053739695,-0.955067811,-1.484083473,-2.073996012,-3.460578154,1.690570838,-0.974124647,-0.92743784,-0.878980363
170,piperidine,C1CCNCC1,0.0374539,0.16666511,-1.953167549,-1.323332092,-0.701888542,-3.7204951,4.142215463,0.891616322,1.662650749,2.98742468,-1.420185358,1.346459258,-0.184919593,0.755105198,0.356859535,-0.251600157,-0.19917221,-1.377825134,-0.221947389,0.037773845,1.875377042,-0.757075218,1.384011018,-0.495022082,-1.000627615,-1.804822394,1.642681282,0.862255996,-0.149477762,-1.599591917
214,napropamide,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,0.085850618,0.24888582,15.83618163,-4.583227578,-2.258345962,-2.248046767,0.218103482,2.083560356,1.632324342,-2.262875022,1.573878463,0.584989808,-1.228910901,-3.840489845,-0.532996373,3.421724985,1.432380164,3.591063306,1.31079379,2.853280192,-3.358469383,0.123698632,3.49622526,-1.896662744,0.725016335,3.362730493,0.970473725,0.987888507,1.967194023,-2.347711221
84,dimethyl sulfoxide,C[S](C)=O,0.007678552,0.02852925,-3.472644564,1.08541623,0.445923594,-0.029799069,-0.592660398,0.896807777,-0.41226474,-0.508550784,-0.014654759,-0.200430817,-1.396533964,-0.410185337,0.425430235,0.087533848,0.615448574,-0.603004674,1.259176578,1.563551536,-0.052270675,-1.389016234,-0.019499266,0.534153327,0.056302538,0.50022499,-1.654744959,-0.067315387,-0.467651846,0.54920223
25,acrolein,C=CC=O,0.007414167,0.044602551,-3.896081653,-0.014172419,-0.779098683,0.465989361,-0.902815711,1.076183442,-1.634220976,-1.717032897,1.327485073,-0.133632344,0.001251505,-0.726642957,-0.346098994,-0.748973728,-1.680854196,-0.897896662,0.995983573,-1.280849764,-1.708143227,3.214108027,1.413501814,-0.115466572,0.197687154,-2.840710186,-1.499045622,0.87483265,0.720117687,-0.150718349
21,acetone,CC(C)=O,0.007465376,0.043880684,-3.675364933,0.206842147,-0.866862069,-0.557627244,-1.354359829,1.190850453,-0.373465596,-0.8698516,0.516320083,-0.563744222,0.725531225,-0.148296469,-0.049119056,-1.03232523,-2.450180421,-1.24469379,1.00569167,-0.18448666,-0.21990272,-1.399931546,-0.454078651,0.766911073,-0.736898434,1.593629339,0.67774045,-0.662368011,-0.572149675,0.009703344
162,phenol,Oc1ccccc1,0.013399273,0.058471688,0.699859917,-3.713410112,-4.147476684,2.507539693,-2.918395688,-0.485022631,-1.034549262,2.349264898,2.442670292,0.678902052,-0.787086923,0.058798768,1.514338976,-1.095824215,1.169596018,-0.649235887,0.283473457,-0.327598357,0.71634578,-0.392282974,-0.748673863,-0.168034153,-0.035833477,-0.479365022,-1.378805742,0.542904447,-0.047949071,-0.240161829
11,3-methyl-1-butyl acetate,CC(C)CCOC(C)=O,0.022665561,0.11060625,1.708183071,1.090786171,0.522998516,-3.050142544,-1.154706018,1.040425081,0.885895424,-2.535321606,-0.45232075,-1.861330671,0.849666174,1.442721927,0.858458642,-0.89089253,-0.819057123,0.325546835,-0.862891608,1.059302321,-0.374764271,0.571826952,-0.662474448,0.431725349,0.782239449,-0.031222674,0.092068316,-0.369553405,-0.815061063,-0.557953901
69,cyanogen chloride,ClC#N,0.020888211,0.091915571,-4.766953428,-0.976694804,0.508472067,2.212099978,0.425312048,-1.160852042,-3.32409978,-0.065025584,-1.991280581,-0.646453132,2.831161747,0.67847144,3.070640078,3.300451887,-1.82716498,-0.114044041,2.455442268,-0.130693801,0.215765491,-0.104845141,0.478174503,-0.841139997,0.491793706,1.297569634,-0.571221804,1.497363014,0.236510346,-0.17868935
64,chlorothalonil,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,0.023593626,0.078148774,8.273962692,-4.349273385,4.30240579,5.315352835,2.003300116,-4.146607751,-9.906231979,1.527899984,-5.829453063,-3.678597168,11.17557913,-1.550452698,7.204827918,4.740580355,-1.319036813,3.974292656,-0.355137779,0.883509444,-0.76609161,-0.916083484,-0.126604847,0.103518067,-1.524329132,-2.172200311,0.06909192,-1.196047771,-1.615747113,0.35333646
125,isobutanol,CC(C)CO,0.011492922,0.059669867,-2.943303265,0.286350219,-0.679434754,-1.504967158,-0.407763897,-0.976786064,0.603183034,0.076463273,0.071274805,-0.814440323,1.188995585,-0.612685853,-1.31473452,0.356123201,0.600193611,-0.066677731,0.245840789,0.831266225,-0.512022907,-0.111183084,-0.990535991,0.459520676,0.85342584,0.390449884,-0.407338378,0.014689646,0.34350812,-0.831999118
111,folpet,ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,0.024014449,0.075696104,11.30583945,-2.469479019,4.716007775,1.192931186,4.486295106,4.566854348,-2.615167204,-2.416856642,2.513674987,-0.925766568,1.65614441,-2.675881052,-2.129389284,-2.371020545,1.625435758,0.236761765,1.020599923,2.202172802,2.103168962,0.237490672,-1.359791032,-1.821475141,-0.849756719,-0.516627143,0.651687441,-1.202416293,1.598994878,0.498860532
124,imidazole,[nH]1ccnc1,0.0226075,0.092030014,-2.697567902,-0.221792008,-2.294903134,1.503484616,3.384392326,-1.133393613,0.836026134,-0.768936335,-0.449694265,1.8428455,-2.20513976,-3.189113223,2.637325129,1.516813276,-0.276185435,-2.56432252,-0.258390087,-0.326329367,3.560437609,0.529717782,-0.326449809,-0.250935363,0.228903938,-0.27333907,0.248859321,1.030109598,1.10367482,-0.129194757
155,o-nitrophenol,Oc1ccccc1[N+]([O-])=O,0.017577407,0.074542831,4.8771055,-1.367149688,-5.112297588,5.674869431,-1.545672864,0.19805036,-1.484664103,2.075612518,-2.507965565,-1.75499966,-1.297914926,4.098351293,-1.022263464,-2.373407213,0.952592103,-2.49432537,0.917514525,-1.172347085,0.220556502,0.045770635,0.827414193,0.073838045,0.424902112,0.947703358,-1.506482938,2.743512821,-0.414051094,-1.425010303
